time,open,high,low,close,volume
2026-02-04 06:15:00,6932.66,6932.92,6927.97,6931.3,669
2026-02-04 06:30:00,6931.55,6937.15,6930.2,6936.92,519
2026-02-04 06:45:00,6936.76,6939.56,6935.14,6935.89,529
2026-02-04 07:00:00,6935.89,6940.11,6934.96,6939.22,582
2026-02-04 07:15:00,6939.01,6939.93,6938.2,6938.89,409
2026-02-04 07:30:00,6938.72,6940.43,6936.18,6940.23,473
2026-02-04 07:45:00,6940.01,6941.43,6938.97,6939.48,444
2026-02-04 08:00:00,6939.25,6940.51,6930.96,6938.77,1558
2026-02-04 08:15:00,6938.9,6939.16,6923.37,6924.32,1442
2026-02-04 08:30:00,6923.96,6930.97,6921.81,6930.71,1485
2026-02-04 08:45:00,6931.0,6931.0,6924.21,6926.97,1253
2026-02-04 09:00:00,6926.82,6930.9,6922.21,6923.07,1475
2026-02-04 09:15:00,6922.95,6923.84,6914.82,6918.4,1720
2026-02-04 09:30:00,6918.43,6921.22,6913.12,6916.22,1257
2026-02-04 09:45:00,6916.41,6922.48,6915.3,6921.47,1138
2026-02-04 10:00:00,6921.53,6928.73,6919.61,6925.32,1154
2026-02-04 10:15:00,6925.09,6930.19,6924.81,6929.32,900
2026-02-04 10:30:00,6929.37,6934.77,6928.57,6930.33,1043
2026-02-04 10:45:00,6930.46,6932.88,6928.31,6930.73,636
2026-02-04 11:00:00,6930.85,6932.48,6928.07,6929.91,705
2026-02-04 11:15:00,6929.99,6933.48,6928.7,6931.59,760
2026-02-04 11:30:00,6931.62,6936.47,6930.33,6933.46,714
2026-02-04 11:45:00,6933.86,6945.65,6933.86,6941.83,1294
2026-02-04 12:00:00,6941.96,6945.46,6935.81,6940.42,985
2026-02-04 12:15:00,6940.31,6941.52,6934.31,6935.97,878
2026-02-04 12:30:00,6935.82,6939.21,6931.07,6934.21,987
2026-02-04 12:45:00,6934.21,6937.47,6931.07,6932.81,964
2026-02-04 13:00:00,6932.61,6933.97,6927.06,6929.77,1264
2026-02-04 13:15:00,6930.14,6934.22,6928.32,6932.56,1267
2026-02-04 13:30:00,6932.61,6939.52,6929.08,6934.96,1615
2026-02-04 13:45:00,6934.83,6934.97,6925.32,6926.97,1357
2026-02-04 14:00:00,6926.88,6927.22,6921.44,6925.97,1498
2026-02-04 14:15:00,6926.2,6930.68,6922.3,6930.06,1510
2026-02-04 14:30:00,6929.66,6938.72,6916.14,6932.86,17179
2026-02-04 14:45:00,6932.74,6941.22,6904.6,6908.34,13634
2026-02-04 15:00:00,6907.75,6922.47,6891.34,6915.25,17850
2026-02-04 15:15:00,6915.1,6934.09,6909.85,6925.45,15343
2026-02-04 15:30:00,6925.79,6929.08,6899.43,6922.2,15909
2026-02-04 15:45:00,6922.36,6924.06,6908.44,6911.86,12028
2026-02-04 16:00:00,6912.09,6915.28,6891.9,6904.87,9681
2026-02-04 16:15:00,6904.72,6911.11,6890.2,6909.7,9316
2026-02-04 16:30:00,6910.01,6911.03,6879.71,6880.46,7763
2026-02-04 16:45:00,6880.23,6893.83,6869.42,6891.91,6932
2026-02-04 17:00:00,6891.71,6897.04,6884.73,6893.91,8447
2026-02-04 17:15:00,6893.68,6895.78,6858.09,6862.65,8111
2026-02-04 17:30:00,6862.8,6873.65,6845.95,6856.92,9143
2026-02-04 17:45:00,6856.69,6864.57,6843.41,6862.56,7691
2026-02-04 18:00:00,6862.42,6866.64,6849.26,6854.53,8173
2026-02-04 18:15:00,6854.68,6876.36,6849.54,6874.45,6869
2026-02-04 18:30:00,6874.61,6876.81,6857.45,6867.16,8501
2026-02-04 18:45:00,6867.01,6881.42,6857.99,6872.7,6603
2026-02-04 19:00:00,6872.49,6875.37,6859.96,6869.11,9050
2026-02-04 19:15:00,6868.98,6880.14,6867.73,6879.67,6286
2026-02-04 19:30:00,6879.52,6896.13,6879.21,6892.16,5961
2026-02-04 19:45:00,6892.0,6911.17,6889.71,6909.22,7752
2026-02-04 20:00:00,6909.35,6911.12,6894.02,6901.37,5442
2026-02-04 20:15:00,6901.58,6908.12,6897.22,6901.91,4883
2026-02-04 20:30:00,6901.77,6909.54,6899.25,6904.48,3916
2026-02-04 20:45:00,6904.53,6910.95,6882.89,6887.77,3850
2026-02-04 21:00:00,6887.65,6906.37,6873.16,6904.37,6481
2026-02-04 21:15:00,6904.23,6905.05,6893.18,6901.75,1768
2026-02-04 21:30:00,6901.43,6922.31,6900.44,6916.71,2329
2026-02-04 21:45:00,6916.8,6920.04,6909.45,6909.64,1391
2026-02-04 23:00:00,6899.38,6907.66,6897.18,6902.67,734
2026-02-04 23:15:00,6902.82,6906.92,6901.21,6906.09,619
2026-02-04 23:30:00,6905.97,6910.62,6899.92,6901.79,892
2026-02-04 23:45:00,6901.94,6906.46,6895.47,6899.93,994
2026-02-05 00:00:00,6899.99,6901.7,6894.04,6899.64,1395
2026-02-05 00:15:00,6899.51,6910.29,6899.28,6909.12,1027
2026-02-05 00:30:00,6909.04,6912.33,6907.11,6910.88,735
2026-02-05 00:45:00,6910.65,6911.83,6906.41,6906.54,667
2026-02-05 01:00:00,6906.76,6915.03,6905.65,6914.28,1298
2026-02-05 01:15:00,6914.13,6916.29,6906.83,6910.53,1386
2026-02-05 01:30:00,6910.58,6917.26,6909.62,6915.49,1351
2026-02-05 01:45:00,6915.55,6916.83,6911.38,6912.88,1126
2026-02-05 02:00:00,6913.03,6914.58,6890.36,6890.63,2030
2026-02-05 02:15:00,6890.77,6898.76,6880.85,6897.05,3742
2026-02-05 02:30:00,6897.24,6903.76,6895.88,6899.79,2329
2026-02-05 02:45:00,6899.63,6900.58,6877.83,6878.75,2584
2026-02-05 03:00:00,6878.96,6888.74,6876.31,6886.99,3267
2026-02-05 03:15:00,6886.9,6891.06,6882.39,6887.08,2107
2026-02-05 03:30:00,6887.19,6888.26,6878.37,6883.89,2436
2026-02-05 03:45:00,6883.66,6883.76,6871.09,6873.14,2015
2026-02-05 04:00:00,6873.28,6880.75,6873.13,6876.24,2034
2026-02-05 04:15:00,6876.49,6877.24,6870.15,6875.51,1624
2026-02-05 04:30:00,6875.76,6886.74,6874.08,6886.29,1465
2026-02-05 04:45:00,6886.33,6888.79,6885.08,6886.08,1101
2026-02-05 05:00:00,6886.25,6888.32,6880.66,6880.83,1519
2026-02-05 05:15:00,6880.83,6884.58,6875.87,6883.6,1405
2026-02-05 05:30:00,6883.76,6890.96,6880.37,6888.13,1383
2026-02-05 05:45:00,6888.28,6889.28,6880.95,6882.4,1396
2026-02-05 06:00:00,6882.54,6889.33,6881.87,6888.04,1347
2026-02-05 06:15:00,6888.07,6891.58,6884.12,6887.41,1376
2026-02-05 06:30:00,6887.16,6892.44,6885.63,6891.19,1384
2026-02-05 06:45:00,6891.22,6895.28,6891.22,6894.58,805
2026-02-05 07:00:00,6894.73,6897.2,6893.28,6893.45,1202
2026-02-05 07:15:00,6893.49,6898.39,6892.06,6897.23,1184
2026-02-05 07:30:00,6897.28,6898.76,6891.56,6893.57,1119
2026-02-05 07:45:00,6893.36,6897.99,6889.12,6889.82,1517
2026-02-05 08:00:00,6889.99,6902.76,6889.78,6900.81,2534
2026-02-05 08:15:00,6900.93,6905.55,6896.45,6899.42,1662
2026-02-05 08:30:00,6899.06,6903.82,6893.67,6897.91,1768
2026-02-05 08:45:00,6897.79,6897.94,6882.6,6882.6,2218
2026-02-05 09:00:00,6882.75,6889.42,6877.21,6880.99,2413
2026-02-05 09:15:00,6880.85,6895.38,6877.17,6894.95,1750
2026-02-05 09:30:00,6895.0,6900.32,6886.96,6887.41,1492
2026-02-05 09:45:00,6887.54,6891.43,6882.88,6887.07,1455
2026-02-05 10:00:00,6887.23,6897.52,6884.92,6897.41,1289
2026-02-05 10:15:00,6897.19,6899.92,6894.92,6899.06,1056
2026-02-05 10:30:00,6899.26,6899.8,6885.91,6888.02,1322
2026-02-05 10:45:00,6888.02,6892.59,6887.5,6889.7,1057
2026-02-05 11:00:00,6889.79,6892.24,6886.41,6891.12,1010
2026-02-05 11:15:00,6891.14,6898.34,6890.96,6890.96,1171
2026-02-05 11:30:00,6891.07,6894.81,6886.16,6892.57,1472
2026-02-05 11:45:00,6892.69,6897.28,6890.66,6896.56,1162
2026-02-05 12:00:00,6896.44,6902.11,6891.73,6899.54,1612
2026-02-05 12:15:00,6899.52,6900.82,6864.32,6868.72,3306
2026-02-05 12:30:00,6868.44,6871.5,6842.29,6850.09,5753
2026-02-05 12:45:00,6849.86,6853.75,6837.79,6851.7,7032
2026-02-05 13:00:00,6851.54,6858.35,6845.04,6849.84,4395
2026-02-05 13:15:00,6850.09,6854.58,6844.94,6848.69,3521
2026-02-05 13:30:00,6848.85,6860.3,6841.94,6848.1,3872
2026-02-05 13:45:00,6848.11,6849.47,6836.76,6838.57,3397
2026-02-05 14:00:00,6838.72,6850.07,6831.7,6837.26,4062
2026-02-05 14:15:00,6837.42,6839.93,6828.5,6834.66,3510
2026-02-05 14:30:00,6834.82,6859.34,6812.8,6855.12,26143
2026-02-05 14:45:00,6855.24,6862.66,6828.51,6831.64,22564
2026-02-05 15:00:00,6831.53,6838.57,6793.2,6793.83,18026
2026-02-05 15:15:00,6794.07,6811.07,6787.26,6791.55,17385
2026-02-05 15:30:00,6791.42,6809.76,6784.41,6804.5,15663
