time,open,high,low,close,volume
2026-02-09 00:45:00,156.816,156.967,156.759,156.882,2770
2026-02-09 01:00:00,156.883,156.904,156.723,156.73,1826
2026-02-09 01:15:00,156.727,156.746,156.515,156.546,1987
2026-02-09 01:30:00,156.543,156.543,156.204,156.464,3837
2026-02-09 01:45:00,156.466,156.676,156.466,156.627,1811
2026-02-09 02:00:00,156.626,156.854,156.621,156.801,1881
2026-02-09 02:15:00,156.801,156.845,156.73,156.78,849
2026-02-09 02:30:00,156.78,156.936,156.766,156.822,917
2026-02-09 02:45:00,156.818,156.878,156.753,156.831,694
2026-02-09 03:00:00,156.833,156.917,156.827,156.861,733
2026-02-09 03:15:00,156.86,156.892,156.777,156.857,630
2026-02-09 03:30:00,156.855,156.902,156.764,156.823,842
2026-02-09 03:45:00,156.825,156.884,156.779,156.866,616
2026-02-09 04:00:00,156.866,156.882,156.789,156.796,575
2026-02-09 04:15:00,156.797,156.812,156.649,156.666,767
2026-02-09 04:30:00,156.666,156.754,156.66,156.741,603
2026-02-09 04:45:00,156.741,156.752,156.668,156.69,522
2026-02-09 05:00:00,156.692,156.707,156.595,156.618,639
2026-02-09 05:15:00,156.619,156.706,156.573,156.632,641
2026-02-09 05:30:00,156.629,156.633,156.521,156.572,666
2026-02-09 05:45:00,156.572,156.619,156.519,156.61,562
2026-02-09 06:00:00,156.61,156.61,156.333,156.498,2895
2026-02-09 06:15:00,156.501,156.561,156.383,156.397,1131
2026-02-09 06:30:00,156.394,156.452,156.286,156.313,1386
2026-02-09 06:45:00,156.313,156.53,156.291,156.518,994
2026-02-09 07:00:00,156.516,156.57,156.466,156.516,954
2026-02-09 07:15:00,156.517,156.557,156.382,156.447,1050
2026-02-09 07:30:00,156.448,156.458,156.297,156.4,1491
2026-02-09 07:45:00,156.401,156.682,156.401,156.594,1006
2026-02-09 08:00:00,156.594,156.657,156.555,156.607,1482
2026-02-09 08:15:00,156.607,156.759,156.571,156.756,1435
2026-02-09 08:30:00,156.759,156.777,156.677,156.694,823
2026-02-09 08:45:00,156.691,156.733,156.556,156.589,1169
2026-02-09 09:00:00,156.589,156.639,156.518,156.54,1296
2026-02-09 09:15:00,156.539,156.587,156.39,156.492,1275
2026-02-09 09:30:00,156.492,156.61,156.469,156.585,1061
2026-02-09 09:45:00,156.587,156.699,156.556,156.638,924
2026-02-09 10:00:00,156.639,156.671,156.567,156.621,1116
2026-02-09 10:15:00,156.621,156.651,156.571,156.634,999
2026-02-09 10:30:00,156.637,156.73,156.636,156.727,995
2026-02-09 10:45:00,156.726,156.741,156.651,156.681,949
2026-02-09 11:00:00,156.683,156.75,156.586,156.605,1129
2026-02-09 11:15:00,156.604,156.616,156.558,156.581,1052
2026-02-09 11:30:00,156.581,156.581,156.498,156.511,887
2026-02-09 11:45:00,156.508,156.523,156.407,156.465,920
2026-02-09 12:00:00,156.462,156.488,156.331,156.446,1221
2026-02-09 12:15:00,156.445,156.551,156.391,156.522,901
2026-02-09 12:30:00,156.523,156.55,156.484,156.5,886
2026-02-09 12:45:00,156.5,156.516,156.349,156.378,1234
2026-02-09 13:00:00,156.378,156.391,156.116,156.145,1963
2026-02-09 13:15:00,156.144,156.197,155.984,156.103,2099
2026-02-09 13:30:00,156.105,156.191,155.966,156.176,1982
2026-02-09 13:45:00,156.173,156.183,155.907,155.927,1505
2026-02-09 14:00:00,155.924,155.939,155.724,155.742,2007
2026-02-09 14:15:00,155.741,155.773,155.538,155.565,1963
2026-02-09 14:30:00,155.563,155.721,155.517,155.618,2075
2026-02-09 14:45:00,155.619,155.759,155.577,155.604,1579
2026-02-09 15:00:00,155.602,155.816,155.566,155.81,1661
2026-02-09 15:15:00,155.811,155.868,155.762,155.817,1204
2026-02-09 15:30:00,155.814,155.832,155.668,155.762,1187
2026-02-09 15:45:00,155.763,155.887,155.705,155.845,1266
2026-02-09 16:00:00,155.848,155.944,155.828,155.875,1096
2026-02-09 16:15:00,155.872,156.037,155.867,156.035,851
2026-02-09 16:30:00,156.033,156.095,156.02,156.082,769
2026-02-09 16:45:00,156.085,156.139,156.054,156.084,679
2026-02-09 17:00:00,156.084,156.11,155.972,155.987,690
2026-02-09 17:15:00,155.987,156.074,155.985,156.064,577
2026-02-09 17:30:00,156.062,156.134,156.006,156.007,509
2026-02-09 17:45:00,156.006,156.036,155.95,155.957,505
2026-02-09 18:00:00,155.96,155.967,155.899,155.94,419
2026-02-09 18:15:00,155.939,156.031,155.933,155.977,717
2026-02-09 18:30:00,155.975,156.015,155.923,155.948,559
2026-02-09 18:45:00,155.948,155.959,155.898,155.904,430
2026-02-09 19:00:00,155.903,155.94,155.855,155.873,425
2026-02-09 19:15:00,155.873,155.89,155.838,155.867,393
2026-02-09 19:30:00,155.867,155.877,155.635,155.663,681
2026-02-09 19:45:00,155.662,155.739,155.636,155.705,809
2026-02-09 20:00:00,155.708,155.786,155.702,155.77,419
2026-02-09 20:15:00,155.768,155.805,155.749,155.758,506
2026-02-09 20:30:00,155.758,155.808,155.746,155.795,359
2026-02-09 20:45:00,155.795,155.883,155.795,155.871,497
