time,open,high,low,close,volume
2025-10-15 03:30:00,51.915,52.066,51.915,52.061,514
2025-10-15 03:45:00,52.063,52.148,52.061,52.122,470
2025-10-15 04:00:00,52.122,52.144,52.093,52.135,451
2025-10-15 04:15:00,52.134,52.147,52.096,52.133,417
2025-10-15 04:30:00,52.132,52.163,52.111,52.133,359
2025-10-15 04:45:00,52.134,52.161,52.134,52.141,273
2025-10-15 05:00:00,52.141,52.259,52.138,52.252,444
2025-10-15 05:15:00,52.26,52.304,52.24,52.287,424
2025-10-15 05:30:00,52.286,52.309,51.994,52.135,598
2025-10-15 05:45:00,52.135,52.3,52.076,52.294,558
2025-10-15 06:00:00,52.295,52.445,52.283,52.414,535
2025-10-15 06:15:00,52.412,52.425,52.287,52.3,572
2025-10-15 06:30:00,52.3,52.344,52.237,52.342,543
2025-10-15 06:45:00,52.342,52.472,52.34,52.461,503
2025-10-15 07:00:00,52.459,52.562,52.328,52.555,565
2025-10-15 07:15:00,52.556,52.617,52.537,52.616,393
2025-10-15 07:30:00,52.615,52.688,52.584,52.611,496
2025-10-15 07:45:00,52.611,52.684,52.603,52.663,436
2025-10-15 08:00:00,52.659,52.766,52.645,52.762,557
2025-10-15 08:15:00,52.762,52.856,52.745,52.805,546
2025-10-15 08:30:00,52.806,52.98,52.798,52.966,452
2025-10-15 08:45:00,52.967,53.004,52.954,52.98,505
2025-10-15 09:00:00,52.991,53.055,52.74,52.74,565
2025-10-15 09:15:00,52.738,52.864,52.285,52.811,811
2025-10-15 09:30:00,52.807,52.847,52.541,52.571,609
2025-10-15 09:45:00,52.57,52.647,52.519,52.552,496
2025-10-15 10:00:00,52.551,52.629,52.545,52.603,502
2025-10-15 10:15:00,52.602,52.835,52.597,52.814,559
2025-10-15 10:30:00,52.807,52.814,52.56,52.562,515
2025-10-15 10:45:00,52.562,52.584,52.427,52.558,482
2025-10-15 11:00:00,52.561,52.67,52.374,52.64,691
2025-10-15 11:15:00,52.641,52.746,52.634,52.735,457
2025-10-15 11:30:00,52.735,52.883,52.714,52.842,497
2025-10-15 11:45:00,52.845,52.947,52.793,52.944,575
2025-10-15 12:00:00,52.948,53.061,52.873,52.894,635
2025-10-15 12:15:00,52.901,52.911,52.444,52.622,768
2025-10-15 12:30:00,52.626,52.851,52.556,52.815,663
2025-10-15 12:45:00,52.816,52.841,52.684,52.684,653
2025-10-15 13:00:00,52.672,52.689,52.506,52.624,721
2025-10-15 13:15:00,52.615,52.64,52.531,52.549,627
2025-10-15 13:30:00,52.546,52.581,52.341,52.553,804
2025-10-15 13:45:00,52.553,52.604,52.485,52.532,778
2025-10-15 14:00:00,52.531,52.754,52.497,52.742,761
2025-10-15 14:15:00,52.743,52.852,52.634,52.796,686
2025-10-15 14:30:00,52.798,52.826,52.672,52.719,723
2025-10-15 14:45:00,52.72,52.815,52.586,52.688,722
2025-10-15 15:00:00,52.689,52.877,52.642,52.876,735
2025-10-15 15:15:00,52.882,52.922,52.639,52.658,784
